Job title,AI Impact,Tasks,AI models,AI_Workload_Ratio,Domain,Impact_Level
Front Office Assistant,0.35,470,1642,0.2862362971985384,Administrative & Clerical,Minor
Yard Jockey,0.35,314,1178,0.266553480475382,Supply Chain & Logistics,Minor
Associate Consultant,0.35,289,1784,0.1619955156950672,Leadership & Strategy,Minor
Consultant,0.35,495,1511,0.3275976174718729,Leadership & Strategy,Minor
Financial Consultant,0.35,486,1547,0.3141564318034906,Leadership & Strategy,Minor
Technical Consultant,0.35,1240,4070,0.3046683046683047,Data & IT,Minor
Technology Consultant,0.35,1236,4064,0.3041338582677165,Data & IT,Minor
Product Demonstrator,0.35,911,3170,0.2873817034700315,Sales & Marketing,Minor
Promotions Manager,0.35,1044,3723,0.2804190169218372,Sales & Marketing,Minor
Purchasing Agent,0.35,853,3098,0.2753389283408651,Supply Chain & Logistics,Minor
Special Events Coordinator,0.35,1071,3790,0.2825857519788918,Hospitality,Minor
Assistant Project Manager,0.35,311,1980,0.157070707070707,Leadership & Strategy,Minor
Associate Product Manager,0.35,316,2008,0.1573705179282868,Sales & Marketing,Minor
Product Director,0.35,995,3281,0.3032612008533983,Sales & Marketing,Minor
Product Owner,0.35,1045,3492,0.2992554410080183,Sales & Marketing,Minor
Project Estimator,0.35,865,2706,0.319660014781966,Leadership & Strategy,Minor
Project Lead,0.35,1053,3454,0.3048639258830342,Leadership & Strategy,Minor
Project Leader,0.35,1051,3453,0.3043730089777005,Leadership & Strategy,Minor
Project Management Specialist,0.35,1070,3480,0.3074712643678161,Leadership & Strategy,Minor
Inventory Specialist,0.35,524,1687,0.3106105512744517,Supply Chain & Logistics,Minor
Merchandising Assistant,0.35,873,3073,0.2840872111942727,Sales & Marketing,Minor
Stock Manager,0.35,661,2265,0.291832229580574,Supply Chain & Logistics,Minor
Architectural Drafter,0.35,137,1204,0.1137873754152823,Construction,Minor
Drilling Supervisor,0.35,232,792,0.2929292929292929,Construction,Minor
General Contractor,0.35,299,939,0.3184238551650692,Construction,Minor
Safety Professional,0.35,574,1964,0.2922606924643584,Law Enforcement,Minor
Safety Specialist,0.35,570,1958,0.2911133810010214,Law Enforcement,Minor
Adjuster,0.35,222,1451,0.1529979324603721,Law Enforcement,Minor
Claim Specialist,0.35,236,1511,0.1561879549966909,Law Enforcement,Minor
Claims Examiner,0.35,238,1561,0.1524663677130044,Law Enforcement,Minor
Claims Representative,0.35,240,1572,0.1526717557251908,Law Enforcement,Minor
Insurance Broker,0.35,441,1376,0.3204941860465116,Law Enforcement,Minor
Policy Advisor,0.35,736,2378,0.3095037846930193,Law Enforcement,Minor
Mobile Phlebotomist,0.35,147,467,0.3147751605995717,Medical & Healthcare,Minor
Orthopedic Technician,0.35,174,673,0.2585438335809807,Medical & Healthcare,Minor
Aircraft Assembler,0.35,64,518,0.1235521235521235,Construction,Minor
Aircraft Maintenance Technician,0.35,68,536,0.126865671641791,Construction,Minor
Aircraft Mechanic,0.35,69,546,0.1263736263736263,Construction,Minor
Auto Mechanic,0.35,70,573,0.1221640488656195,Construction,Minor
Auto Technician,0.35,70,573,0.1221640488656195,Construction,Minor
Automotive Mechanic,0.35,70,573,0.1221640488656195,Construction,Minor
Automotive Technician,0.35,70,573,0.1221640488656195,Construction,Minor
Aviation Maintenance Technician,0.35,68,536,0.126865671641791,Construction,Minor
Aviation Mechanic,0.35,67,527,0.127134724857685,Construction,Minor
Car Mechanic,0.35,66,525,0.1257142857142857,Construction,Minor
Copier Technician,0.35,232,884,0.2624434389140271,Construction,Minor
Diesel Mechanic,0.35,206,740,0.2783783783783783,Construction,Minor
Diesel Technician,0.35,209,744,0.2809139784946236,Construction,Minor
Fire Alarm Technician,0.35,218,777,0.2805662805662806,Construction,Minor
Generator Technician,0.35,232,841,0.2758620689655172,Construction,Minor
Gse Mechanic,0.35,199,736,0.2703804347826087,Construction,Minor
Hvac,0.35,204,765,0.2666666666666666,Construction,Minor
Hvac Mechanic,0.35,206,807,0.2552664188351921,Construction,Minor
Lead Technician,0.35,428,1196,0.3578595317725752,Construction,Minor
Materials Planner,0.35,752,2426,0.3099752679307502,Supply Chain & Logistics,Minor
Office Cleaning,0.35,67,416,0.1610576923076923,Construction,Minor
Prepress,0.35,546,2241,0.2436412315930388,Construction,Minor
Prepress Technician,0.35,548,2232,0.2455197132616487,Construction,Minor
Telecom Technician,0.35,637,1938,0.3286893704850361,Data & IT,Minor
Upholsterer,0.35,325,1265,0.2569169960474308,Construction,Minor
Wire Technician,0.35,527,1641,0.3211456429006703,Data & IT,Minor
Assistant Designer,0.35,226,1888,0.1197033898305084,Construction,Minor
Cnc Operator,0.35,89,611,0.1456628477905073,Construction,Minor
Inventory Associate,0.35,536,1848,0.29004329004329,Supply Chain & Logistics,Minor
Inventory Clerk,0.35,530,1840,0.2880434782608695,Supply Chain & Logistics,Minor
Lathe Operator,0.35,200,820,0.2439024390243902,Construction,Minor
Manufacturing Process Engineer,0.35,715,2635,0.2713472485768501,Construction,Minor
Night Stocker,0.35,312,1108,0.2815884476534296,Supply Chain & Logistics,Minor
Overnight Stocker,0.35,320,1114,0.2872531418312388,Supply Chain & Logistics,Minor
Penetration Tester,0.35,668,2047,0.3263312164142647,Data & IT,Minor
Peoplesoft Developer,0.35,957,3052,0.313564875491481,Data & IT,Minor
Programmer Analyst,0.35,979,3054,0.3205631958087754,Data & IT,Minor
Salesforce Developer,0.35,1004,3228,0.3110285006195787,Data & IT,Minor
Sharepoint Administrator,0.35,1002,3274,0.3060476481368356,Data & IT,Minor
Business Development Analyst,0.35,338,2185,0.1546910755148741,Sales & Marketing,Minor
Business Development Associate,0.35,340,2190,0.1552511415525114,Sales & Marketing,Minor
Business Development Specialist,0.35,341,2193,0.1554947560419516,Sales & Marketing,Minor
Financial Reporting Analyst,0.35,532,1624,0.3275862068965517,Administrative & Clerical,Minor
Financial Risk Analyst,0.35,517,1584,0.3263888888888889,Administrative & Clerical,Minor
Gis Analyst,0.35,511,1434,0.3563458856345886,Data & IT,Minor
Program Analyst,0.35,970,3248,0.2986453201970443,Data & IT,Minor
Transportation Analyst,0.35,815,2451,0.3325173398612811,Supply Chain & Logistics,Minor
Data Manager,0.35,611,1771,0.3450028232636928,Data & IT,Minor
Geospatial Analyst,0.35,506,1430,0.3538461538461538,Data & IT,Minor
Gis Technician,0.35,494,1408,0.3508522727272727,Data & IT,Minor
Oracle Dba,0.35,961,3055,0.3145662847790507,Data & IT,Minor
Graphics Designer,0.35,631,2347,0.2688538559863656,Data & IT,Minor
Senior Graphic Designer,0.35,857,3006,0.2850964737192282,Data & IT,Minor
Employee Relations Specialist,0.35,467,1469,0.3179033356024506,Administrative & Clerical,Minor
Human Resources Representative,0.35,469,1525,0.3075409836065573,Administrative & Clerical,Minor
Onboarding Specialist,0.35,955,3349,0.2851597491788593,Administrative & Clerical,Minor
Payroll Supervisor,0.35,718,2405,0.2985446985446985,Administrative & Clerical,Minor
Special Events Manager,0.35,1049,3671,0.2857532007627349,Hospitality,Minor
Telephone Interviewer,0.35,924,2765,0.3341772151898734,Administrative & Clerical,Minor
Training Specialist,0.35,1018,3114,0.3269107257546564,Communication & PR,Minor
Corporate Paralegal,0.35,458,1638,0.2796092796092796,Law Enforcement,Minor
Juvenile Probation Officer,0.35,429,1323,0.3242630385487528,Law Enforcement,Minor
Legal Receptionist,0.35,463,1700,0.2723529411764706,Law Enforcement,Minor
Legislative Assistant,0.35,774,2532,0.3056872037914692,Law Enforcement,Minor
Patent Examiner,0.35,607,2133,0.2845757149554618,Law Enforcement,Minor
Family Support Specialist,0.35,450,1548,0.2906976744186046,Communication & PR,Minor
Family Support Worker,0.35,454,1560,0.291025641025641,Communication & PR,Minor
Field Organizer,0.35,452,1389,0.3254139668826494,Communication & PR,Minor
Organizer,0.35,823,3094,0.2659987071751777,Communication & PR,Minor
Business Partner,0.35,319,2087,0.1528509822712027,Leadership & Strategy,Minor
Operations Analyst,0.35,939,3006,0.312375249500998,Leadership & Strategy,Minor
Strategic Planner,0.35,935,3451,0.270935960591133,Leadership & Strategy,Minor
Strategist,0.35,926,3429,0.2700495771361913,Leadership & Strategy,Minor
Workforce Analyst,0.35,771,2290,0.3366812227074235,Leadership & Strategy,Minor
Business Development Consultant,0.35,346,2218,0.1559963931469792,Sales & Marketing,Minor
Business Development Director,0.35,348,2223,0.1565452091767881,Sales & Marketing,Minor
Business Development Manager,0.35,352,2227,0.1580601706331387,Sales & Marketing,Minor
Client Manager,0.35,353,2216,0.1592960288808664,Sales & Marketing,Minor
Commercial Account Manager,0.35,374,2294,0.1630340017436791,Sales & Marketing,Minor
Commercial Sales Manager,0.35,376,1109,0.3390441839495041,Sales & Marketing,Minor
Hvac Sales,0.35,309,1062,0.2909604519774011,Sales & Marketing,Minor
Online Sales Manager,0.35,998,3082,0.3238157040882544,Sales & Marketing,Minor
Regional Sales Manager,0.35,1003,3153,0.3181097367586425,Sales & Marketing,Minor
Relationship Manager,0.35,967,3049,0.317153164972122,Sales & Marketing,Minor
Sales Consultant,0.35,996,3045,0.3270935960591133,Sales & Marketing,Minor
Sales Coordinator,0.35,997,3135,0.3180223285486443,Sales & Marketing,Minor
Senior Sales Executive,0.35,973,3033,0.3208044840092318,Sales & Marketing,Minor
Acute Care Nurse Practitioner,0.35,119,796,0.1494974874371859,Medical & Healthcare,Minor
Neonatal Nurse Practitioner,0.35,229,825,0.2775757575757576,Medical & Healthcare,Minor
Nursing,0.35,237,882,0.2687074829931973,Medical & Healthcare,Minor
Staff Nurse,0.35,236,841,0.2806183115338882,Medical & Healthcare,Minor
Environmental Specialist,0.35,376,1239,0.3034705407586763,Data & IT,Minor
Staffing Recruiter,0.35,870,2826,0.3078556263269639,Administrative & Clerical,Minor
Aircraft Engineer,0.35,93,688,0.1351744186046511,Construction,Minor
Asic Design Engineer,0.35,98,699,0.1402002861230329,Construction,Minor
Circuit Design Engineer,0.35,96,697,0.1377331420373027,Construction,Minor
Dsp Engineer,0.35,438,1225,0.3575510204081633,Construction,Minor
Field Application Engineer,0.35,444,1220,0.3639344262295082,Construction,Minor
Field Service Engineer,0.35,425,1217,0.3492193919474117,Construction,Minor
Ic Design Engineer,0.35,448,1243,0.3604183427192277,Construction,Minor
Integration Engineer,0.35,525,1396,0.3760744985673352,Construction,Minor
Chemistry Tutor,0.35,117,730,0.1602739726027397,Communication & PR,Minor
Childcare Teacher,0.35,125,884,0.1414027149321267,Communication & PR,Minor
Computer Science Tutor,0.35,418,1297,0.3222821896684656,Communication & PR,Minor
Director Of Education,0.35,438,1326,0.3303167420814479,Communication & PR,Minor
Grant Coordinator,0.35,499,1630,0.3061349693251534,Communication & PR,Minor
Hvac Instructor,0.35,273,917,0.2977099236641221,Communication & PR,Minor
Instructor,0.35,406,1238,0.3279483037156704,Communication & PR,Minor
Library Media Specialist,0.35,720,2380,0.3025210084033613,Communication & PR,Minor
School Librarian,0.35,694,2295,0.30239651416122,Communication & PR,Minor
Vocational Counselor,0.35,713,2178,0.3273645546372819,Communication & PR,Minor
Clinical Research Coordinator,0.35,294,1874,0.1568836712913554,Medical & Healthcare,Minor
Clinical Research Manager,0.35,294,1874,0.1568836712913554,Medical & Healthcare,Minor
Health Coach,0.35,404,1322,0.3055975794251134,Medical & Healthcare,Minor
Lab Assistant,0.35,458,1498,0.3057409879839786,Medical & Healthcare,Minor
Medical Laboratory Scientist,0.35,342,1343,0.2546537602382725,Medical & Healthcare,Minor
Medical Laboratory Technician,0.35,339,1339,0.2531740104555638,Medical & Healthcare,Minor
Medical Laboratory Technologist,0.35,340,1340,0.2537313432835821,Medical & Healthcare,Minor
Medical Technician,0.35,306,1131,0.2705570291777188,Medical & Healthcare,Minor
Medical Technologist,0.35,301,1125,0.2675555555555555,Medical & Healthcare,Minor
Health Services Manager,0.35,436,1437,0.3034098816979819,Medical & Healthcare,Minor
Intake Coordinator,0.35,434,1412,0.3073654390934844,Medical & Healthcare,Minor
Medical Interpreter,0.35,419,1730,0.2421965317919075,Medical & Healthcare,Minor
Medical Secretary,0.35,585,2151,0.2719665271966527,Medical & Healthcare,Minor
Patient Access Representative,0.35,441,1710,0.2578947368421053,Medical & Healthcare,Minor
Patient Access Specialist,0.35,440,1709,0.2574605032182563,Medical & Healthcare,Minor
Fire Investigator,0.35,424,1308,0.3241590214067278,Law Enforcement,Minor
Ranger,0.35,203,720,0.2819444444444444,Law Enforcement,Minor
Title Processor,0.35,685,2075,0.3301204819277108,Administrative & Clerical,Minor
Inventory Control Manager,0.35,546,1774,0.3077790304396843,Supply Chain & Logistics,Minor
Logistics Specialist,0.35,805,2534,0.3176795580110497,Supply Chain & Logistics,Minor
Supply Planner,0.35,745,2408,0.3093853820598006,Supply Chain & Logistics,Minor
Blog Writer,0.35,327,2442,0.1339066339066339,Communication & PR,Minor
Blogger,0.35,328,2417,0.1357054199420769,Communication & PR,Minor
Content Writer,0.35,553,2025,0.2730864197530864,Communication & PR,Minor
Corporate Event Planner,0.35,508,1624,0.312807881773399,Hospitality,Minor
Event Coordinator,0.35,502,1632,0.3075980392156863,Hospitality,Minor
Media Coordinator,0.35,1020,3559,0.2865973588086541,Communication & PR,Minor
Multimedia Specialist,0.35,982,3476,0.2825086306098964,Communication & PR,Minor
Public Relations Coordinator,0.35,974,3481,0.2798046538351048,Communication & PR,Minor
Packaging,0.35,161,1310,0.1229007633587786,Construction,Minor
Communications Technician,0.35,125,792,0.1578282828282828,Data & IT,Minor
Insurance Specialist,0.35,240,1523,0.1575837163493105,Law Enforcement,Minor
Representative,0.35,261,1681,0.1552647233789411,Sales & Marketing,Minor
Business Continuity Manager,0.35,306,1947,0.1571648690292758,Leadership & Strategy,Minor
Channel Sales Manager,0.35,348,2205,0.1578231292517006,Sales & Marketing,Minor
Regional Manager,0.35,309,1904,0.1622899159663865,Leadership & Strategy,Minor
Butcher,0.35,55,513,0.1072124756335282,Hospitality,Minor
Director Of Finance,0.35,287,1774,0.1617812852311161,Administrative & Clerical,Minor
Infusion Nurse,0.35,113,864,0.130787037037037,Medical & Healthcare,Minor
Psychiatric Nurse Practitioner,0.35,121,897,0.1348940914158305,Medical & Healthcare,Minor
Care Manager,0.35,221,1544,0.1431347150259067,Medical & Healthcare,Minor
Computer Support Specialist,0.35,134,1090,0.1229357798165137,Data & IT,Minor
Cyber Security Engineer,0.35,99,694,0.1426512968299711,Data & IT,Minor
Front Desk Supervisor,0.35,194,1236,0.156957928802589,Administrative & Clerical,Minor
Administrative Services Manager,0.35,294,1879,0.1564662054284193,Administrative & Clerical,Minor
Chief Risk Officer,0.35,279,1788,0.1560402684563758,Leadership & Strategy,Minor
Business Administrator,0.35,238,1432,0.1662011173184357,Administrative & Clerical,Minor
Information Technology Manager,0.35,276,1906,0.1448058761804826,Data & IT,Minor
Knowledge Manager,0.35,272,1587,0.1713925645872716,Leadership & Strategy,Minor
Management Analyst,0.35,442,2925,0.1511111111111111,Leadership & Strategy,Minor
Management Consultant,0.35,231,1336,0.1729041916167664,Leadership & Strategy,Minor
Managing Consultant,0.35,232,1341,0.1730052199850857,Leadership & Strategy,Minor
Process Consultant,0.35,243,1378,0.1763425253991291,Leadership & Strategy,Minor
Production Team Leader,0.35,254,1552,0.163659793814433,Construction,Minor
Shift Manager,0.35,233,1888,0.1234110169491525,Construction,Minor
Shop Manager,0.35,238,1929,0.1233799896319336,Construction,Minor
Strategic Planning Manager,0.35,262,2038,0.1285574092247301,Leadership & Strategy,Minor
Strategy Manager,0.35,262,1999,0.1310655327663832,Leadership & Strategy,Minor
Traffic Manager,0.35,281,2146,0.1309412861136999,Supply Chain & Logistics,Minor
Transportation Manager,0.35,278,1819,0.1528312259483232,Supply Chain & Logistics,Minor
Channel Manager,0.35,218,1291,0.168861347792409,Sales & Marketing,Minor
Director Of Business Development,0.35,220,1334,0.1649175412293853,Sales & Marketing,Minor
Inside Sales Manager,0.35,225,1454,0.15474552957359,Sales & Marketing,Minor
Parts Advisor,0.35,246,1893,0.1299524564183835,Supply Chain & Logistics,Minor
Product Trainer,0.35,264,1946,0.1356628982528263,Communication & PR,Minor
Sales Specialist,0.35,271,2075,0.1306024096385542,Sales & Marketing,Minor
Senior Sales Manager,0.35,263,2064,0.127422480620155,Sales & Marketing,Minor
Telecom Sales,0.35,257,1909,0.1346254583551597,Sales & Marketing,Minor
Aesthetic Nurse,0.35,108,726,0.1487603305785124,Medical & Healthcare,Minor
Certified Nurse Aide,0.35,90,657,0.136986301369863,Medical & Healthcare,Minor
Informatics Nurse,0.35,114,761,0.1498028909329829,Medical & Healthcare,Minor
Licensed Practical Nurse,0.35,80,588,0.1360544217687075,Medical & Healthcare,Minor
Licensed Practical Nurse Lpn,0.34,80,588,0.1360544217687075,Medical & Healthcare,Minor
Lpn Nurse,0.33,81,588,0.1377551020408163,Medical & Healthcare,Minor
Mental Health Nurse,0.33,112,582,0.1924398625429553,Medical & Healthcare,Minor
Occupational Health Nurse,0.33,106,565,0.1876106194690265,Medical & Healthcare,Minor
Practical Nurse,0.33,95,445,0.2134831460674157,Medical & Healthcare,Minor
Interviewer,0.33,160,1173,0.1364023870417732,Communication & PR,Minor
Operations Specialist,0.33,232,1489,0.1558092679650772,Administrative & Clerical,Minor
Production Coordinator,0.33,255,1739,0.1466359976998275,Construction,Minor
Risk Manager,0.32,244,1904,0.1281512605042016,Administrative & Clerical,Minor
Component Engineer,0.32,192,1452,0.1322314049586777,Construction,Minor
Electronic Engineer,0.32,202,1552,0.1301546391752577,Construction,Minor
Energy Engineer,0.32,182,1114,0.163375224416517,Construction,Minor
Equipment Engineer,0.32,191,1369,0.139517896274653,Construction,Minor
